eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,magnitudeType,Agency
911073,1924,8,27,22,33,55,-30.839,41.59,10.0,5.53,MW,
911076,1924,8,28,23,50,36,131.211,33.428,15.0,6.35,MW,
911077,1924,8,30,3,4,59,126.942,8.982,15.0,7.19,MW,
911085,1924,9,4,16,1,20,-22.557,64.099,10.0,5.55,MW,
911089,1924,9,6,19,37,52,153.224,-4.688,35.0,6.1,MW,
911106,1924,9,10,11,59,27,32.4,36.234,15.0,5.7,MW,
911107,1924,9,11,3,25,42,126.771,5.795,35.0,6.48,MW,
911110,1924,9,13,14,34,16,41.876,39.938,15.0,6.86,MW,
911119,1924,9,14,13,13,12,178.155,51.288,25.0,6.4,MW,
911120,1924,9,14,14,8,8,127.467,9.9,15.0,6.51,MW,
911122,1924,9,16,2,36,2,70.669,39.07,20.0,6.21,MW,
911127,1924,9,18,1,8,38,140.565,36.611,35.0,5.81,MW,
911138,1924,9,24,18,41,8,141.366,36.368,35.0,6.07,MW,
911142,1924,9,27,4,27,46,41.472,39.88,15.0,5.63,MW,
911145,1924,9,28,13,34,23,-27.479,47.822,10.0,5.77,MW,
911152,1924,10,8,20,32,55,89.597,30.875,15.0,6.58,MW,
911155,1924,10,12,19,34,16,-29.595,-0.205,10.0,6.42,MW,
911159,1924,10,14,5,0,22,-45.764,24.095,10.0,6.23,MW,
911162,1924,10,18,19,35,57,130.085,29.596,15.0,5.93,MW,
911164,1924,10,18,23,5,31,-79.885,2.959,15.0,6.07,MW,
911166,1924,10,19,23,52,50,-39.809,32.583,10.0,5.44,MW,
911169,1924,10,20,19,52,50,165.174,55.636,25.0,6.54,MW,
911174,1924,10,27,19,57,12,124.117,7.054,20.0,6.23,MW,
911181,1924,11,5,8,30,57,-173.157,-18.796,15.0,5.98,MW,
911188,1924,11,8,9,5,7,47.477,35.647,15.0,5.8,MW,
911197,1924,11,13,8,32,11,-176.424,-26.624,35.0,6.2,MW,
911198,1924,11,13,9,43,57,21.029,39.52,15.0,5.63,MW,
911202,1924,11,20,20,27,44,30.892,38.364,15.0,6.1,MW,
911218,1924,12,11,17,28,35,80.113,-41.568,10.0,6.35,MW,
911221,1924,12,12,2,20,56,-32.665,57.081,10.0,5.53,MW,
911225,1924,12,12,23,44,51,110.336,-11.754,15.0,6.45,MW,
911236,1924,12,23,17,4,56,24.58,41.183,15.0,5.55,MW,
911238,1924,12,24,22,3,18,-175.928,-19.757,15.0,6.17,MW,
911240,1924,12,26,23,31,14,-177.116,-15.795,15.0,6.37,MW,
911244,1924,12,28,22,55,12,146.285,43.494,75.0,6.94,MW,
910313,1925,1,3,8,18,51,146.587,42.786,35.0,6.09,MW,
910326,1925,1,9,17,38,32,43.15,41.518,15.0,5.81,MW,
910330,1925,1,18,12,5,56,153.743,47.918,35.0,7.24,MW,
910334,1925,1,21,18,11,2,-27.155,-59.726,35.0,6.31,MW,
910339,1925,1,26,19,2,20,-83.327,8.464,15.0,6.24,MW,
910341,1925,1,28,4,5,35,147.627,43.502,30.0,6.83,MW,
910342,1925,1,28,10,58,45,-81.643,9.73,15.0,6.2,MW,
910345,1925,1,30,17,28,28,172.188,53.173,28.0,6.31,MW,
910347,1925,1,31,17,0,33,149.403,42.68,15.0,5.93,MW,
910348,1925,2,1,5,24,3,147.428,43.83,30.0,6.6,MW,
910358,1925,2,2,13,29,15,147.414,43.531,30.0,6.64,MW,
910362,1925,2,2,19,46,53,148.232,43.544,35.0,6.83,MW,
910363,1925,2,2,22,12,52,147.804,42.854,15.0,6.15,MW,
910367,1925,2,6,17,11,25,141.32,35.676,35.0,5.73,MW,
910369,1925,2,7,12,14,58,20.828,37.022,15.0,5.75,MW,
910372,1925,2,7,18,18,11,122.399,24.201,35.0,5.81,MW,
910375,1925,2,9,14,9,54,170.807,-22.517,15.0,6.78,MW,
910384,1925,2,13,13,49,29,-176.194,-28.86,35.0,6.64,MW,
910387,1925,2,16,17,39,22,-7.545,-59.062,10.0,6.53,MW,
910390,1925,2,20,1,2,21,150.071,45.512,15.0,6.85,MW,
910392,1925,2,23,23,53,47,-147.764,61.028,25.0,6.63,MW,
910394,1925,3,1,2,19,18,-70.012,47.458,15.0,6.3,MW,bibliog
910396,1925,3,1,12,25,35,120.997,22.886,15.0,6.07,MW,
910407,1925,3,15,15,41,28,119.65,-11.002,15.0,6.1,MW,
910412,1925,3,16,14,42,18,100.373,25.756,10.0,6.85,MW,
910419,1925,3,20,12,19,30,133.071,30.917,15.0,6.11,MW,
910423,1925,3,22,8,41,58,168.57,-18.735,35.0,7.18,MW,
910424,1925,3,22,14,5,38,138.398,-2.194,15.0,6.01,MW,
910429,1925,3,29,21,12,35,-77.83,7.879,15.0,6.4,MW,
910431,1925,4,1,17,20,5,171.661,-21.687,35.0,6.32,MW,
910436,1925,4,5,3,4,41,28.661,36.825,15.0,5.73,MW,
910439,1925,4,7,18,5,41,126.722,7.569,25.0,6.37,MW,
910440,1925,4,11,10,42,7,58.728,-34.565,10.0,7.04,MW,
910450,1925,4,16,19,52,40,121.096,21.786,15.0,7.13,MW,
910455,1925,4,19,20,41,55,142.427,38.893,35.0,6.12,MW,
910459,1925,4,22,23,10,42,128.752,-1.002,15.0,6.16,MW,
910463,1925,4,26,8,24,49,147.329,-55.745,10.0,6.33,MW,
910473,1925,5,3,17,21,46,126.303,1.223,15.0,7.13,MW,
910474,1925,5,3,22,59,8,57.911,-34.547,15.0,6.92,MW,
910478,1925,5,5,10,6,14,123.044,9.798,15.0,6.82,MW,
910480,1925,5,5,11,58,45,123.113,9.513,15.0,6.15,MW,
910484,1925,5,5,23,21,8,126.095,1.114,15.0,6.72,MW,
910488,1925,5,7,12,11,43,125.672,12.85,35.0,6.23,MW,
910489,1925,5,7,14,34,13,125.219,12.836,35.0,6.35,MW,
910494,1925,5,13,23,54,36,92.132,10.771,25.0,6.02,MW,
910497,1925,5,15,11,57,5,-70.445,-25.468,30.0,6.31,MW,
910503,1925,5,19,5,23,47,58.005,-34.318,10.0,6.63,MW,
910505,1925,5,20,11,4,59,141.727,31.151,35.0,6.22,MW,
910507,1925,5,22,9,40,10,142.207,30.88,35.0,6.11,MW,
910508,1925,5,23,2,9,46,134.953,35.518,15.0,6.63,MW,
910511,1925,5,24,1,24,27,121.627,23.803,15.0,6.3,MW,
910513,1925,5,25,3,43,19,121.992,12.586,35.0,6.35,MW,
910514,1925,5,25,16,22,20,135.038,35.429,15.0,6.19,MW,
910515,1925,5,26,8,19,54,-89.272,13.929,15.0,5.86,MW,
910516,1925,5,26,15,37,12,122.716,23.83,35.0,6.31,MW,
910520,1925,5,28,5,55,11,56.171,-36.356,10.0,6.46,MW,
910523,1925,6,2,5,18,20,143.166,41.11,35.0,6.07,MW,
910524,1925,6,3,4,33,53,125.917,1.223,15.0,6.9,MW,
910527,1925,6,4,12,2,59,-125.028,43.01,15.0,5.96,MW,
910532,1925,6,9,13,40,22,143.515,-4.121,25.0,7.04,MW,
910535,1925,6,11,15,56,52,140.344,-3.082,35.0,6.0,MW,
910536,1925,6,12,10,58,22,142.868,-4.615,35.0,6.26,MW,
910538,1925,6,13,20,22,58,-20.513,-33.221,10.0,6.07,MW,
910540,1925,6,14,5,38,14,121.687,23.911,15.0,5.98,MW,
910544,1925,6,14,22,28,21,-82.23,17.94,10.0,6.06,MW,
910546,1925,6,19,7,50,28,-170.995,-15.897,15.0,6.31,MW,
910562,1925,6,28,1,21,11,-111.21,46.067,15.0,6.6,MW,bibliog
910565,1925,6,28,6,14,4,130.138,28.591,35.0,6.59,MW,
910566,1925,6,28,13,41,52,92.821,10.961,35.0,5.91,MW,
910569,1925,6,29,14,42,25,-119.673,34.322,10.0,6.55,MW,
910585,1925,7,4,9,9,56,155.273,-6.537,15.0,6.3,MW,
910588,1925,7,5,7,2,5,-39.464,11.633,10.0,5.66,MW,
910590,1925,7,6,12,15,48,21.737,37.844,15.0,5.97,MW,
910593,1925,7,7,8,14,9,58.676,-34.352,10.0,5.99,MW,
910594,1925,7,7,14,12,30,-106.939,19.194,20.0,6.37,MW,
910595,1925,7,7,15,5,20,-61.062,18.932,15.0,6.04,MW,
910596,1925,7,7,17,43,38,-60.823,17.391,15.0,6.14,MW,
910601,1925,7,8,11,27,42,-61.367,18.61,15.0,5.57,MW,
910610,1925,7,17,3,13,55,142.068,11.401,35.0,6.02,MW,
910612,1925,7,17,21,8,1,136.911,-2.93,35.0,6.16,MW,
910613,1925,7,17,22,30,57,142.085,12.267,20.0,5.99,MW,
910625,1925,7,30,18,43,16,51.86,28.385,15.0,5.64,MW,
910626,1925,7,31,8,46,19,-78.956,5.037,15.0,5.87,MW,
910630,1925,8,5,20,11,51,77.075,40.452,15.0,5.73,MW,
910635,1925,8,7,6,46,44,29.781,37.618,15.0,5.97,MW,
910636,1925,8,7,7,47,54,-101.338,18.692,75.0,6.33,MW,
910642,1925,8,11,19,41,36,-72.381,-35.538,35.0,6.05,MW,
910644,1925,8,12,6,58,47,-45.822,23.519,10.0,5.9,MW,
910645,1925,8,14,4,8,41,152.405,-59.846,10.0,6.45,MW,
910648,1925,8,16,2,25,27,141.997,52.298,15.0,5.99,MW,
910649,1925,8,16,20,59,6,29.255,36.759,15.0,5.55,MW,
910652,1925,8,19,5,25,2,-171.239,52.276,55.0,5.98,MW,
910653,1925,8,19,12,7,31,167.198,55.291,15.0,7.02,MW,
910656,1925,8,20,23,4,41,-22.934,0.636,10.0,5.73,MW,
910663,1925,8,29,22,36,44,-111.229,26.891,15.0,6.26,MW,
910665,1925,8,31,9,58,13,90.317,33.027,15.0,6.12,MW,
910667,1925,9,1,8,16,15,30.504,38.019,15.0,5.75,MW,
910668,1925,9,4,10,36,11,-91.152,15.337,15.0,5.53,MW,
910670,1925,9,5,16,30,16,170.305,54.096,25.0,6.32,MW,
910672,1925,9,6,1,4,47,58.327,-33.28,10.0,5.93,MW,
910681,1925,9,12,9,26,8,-75.492,-8.381,15.0,5.69,MW,
910682,1925,9,12,14,14,59,-21.09,-0.812,10.0,5.56,MW,
910689,1925,9,24,4,38,46,54.97,26.569,15.0,5.79,MW,
910692,1925,9,25,8,45,17,102.646,-6.917,15.0,6.06,MW,
910697,1925,9,29,17,33,51,-62.853,18.865,15.0,6.1,MW,
910702,1925,10,5,4,8,55,-87.963,12.995,35.0,6.28,MW,
910708,1925,10,12,5,44,45,58.235,-34.291,10.0,6.33,MW,
910710,1925,10,13,17,40,38,-42.279,10.702,10.0,7.11,MW,
910711,1925,10,14,10,23,25,131.074,35.509,15.0,5.85,MW,
910714,1925,10,15,12,36,25,100.118,26.9,15.0,6.14,MW,
910715,1925,10,18,8,26,1,126.408,4.8,35.0,5.97,MW,
910720,1925,10,22,17,1,43,102.764,-5.551,35.0,6.65,MW,
910721,1925,10,23,1,47,32,114.128,-11.127,15.0,6.18,MW,
910726,1925,10,30,14,41,46,160.708,-9.824,15.0,6.38,MW,
910729,1925,11,6,13,57,48,-74.143,-12.031,15.0,6.04,MW,
910733,1925,11,10,13,50,35,130.803,-0.585,15.0,7.27,MW,
910734,1925,11,13,12,14,50,124.719,12.734,20.0,7.24,MW,
910735,1925,11,14,8,10,56,125.434,12.311,35.0,6.06,MW,
910736,1925,11,14,10,3,34,125.541,12.467,35.0,6.12,MW,
910737,1925,11,14,14,37,7,125.566,12.701,35.0,6.05,MW,
910738,1925,11,14,22,35,36,-27.76,38.151,10.0,5.66,MW,
910739,1925,11,16,11,55,1,-106.728,18.459,15.0,6.89,MW,
910740,1925,11,17,0,17,52,-80.622,-10.575,10.0,6.32,MW,
910750,1925,11,28,8,14,58,-16.863,69.534,10.0,5.46,MW,
910751,1925,11,28,12,33,16,-89.099,15.014,15.0,5.93,MW,
910752,1925,11,28,16,13,32,167.919,-18.022,25.0,6.5,MW,
910753,1925,11,30,17,46,49,127.891,31.189,15.0,5.78,MW,
910757,1925,12,7,8,34,28,76.955,37.494,15.0,6.07,MW,
910759,1925,12,10,14,14,57,-93.234,15.532,35.0,6.93,MW,
910763,1925,12,11,1,27,36,-91.318,16.097,15.0,6.04,MW,
910768,1925,12,15,10,32,23,-7.749,-20.21,10.0,5.76,MW,
910771,1925,12,18,5,53,27,51.213,28.458,15.0,5.83,MW,
910777,1925,12,19,16,9,38,-110.964,-31.657,10.0,6.9,MW,
910778,1925,12,22,5,5,39,101.465,20.58,15.0,6.67,MW,
910783,1925,12,26,18,23,45,125.695,8.945,20.0,6.48,MW,
910784,1925,12,27,10,28,20,126.375,1.76,35.0,6.26,MW,
910785,1925,12,27,17,38,33,-81.276,-6.497,15.0,6.3,MW,
910788,1925,12,29,2,4,4,153.493,47.15,15.0,6.18,MW,
910789,1925,12,29,16,4,19,120.268,-1.453,25.0,6.45,MW,
910790,1925,12,31,8,46,53,-172.032,-15.142,15.0,6.1,MW,
909698,1926,1,1,18,4,17,14.302,45.653,15.0,5.6,MW,
909699,1926,1,1,21,37,19,-70.539,-23.508,35.0,6.19,MW,
909701,1926,1,5,7,28,6,166.924,-14.006,35.0,6.22,MW,
909702,1926,1,5,10,3,25,57.541,10.852,15.0,5.84,MW,
909705,1926,1,7,14,31,20,-39.837,32.802,10.0,6.01,MW,
909709,1926,1,13,1,46,57,28.457,38.397,15.0,5.84,MW,
909710,1926,1,13,8,8,43,28.4,38.535,15.0,5.73,MW,
909713,1926,1,18,11,20,39,75.463,43.101,15.0,5.79,MW,
909714,1926,1,18,16,55,56,124.857,6.176,15.0,5.98,MW,
909715,1926,1,18,21,7,24,88.165,-2.847,15.0,6.66,MW,
909720,1926,1,25,0,36,25,159.281,-10.059,15.0,7.48,MW,
909722,1926,1,26,7,4,40,169.332,-21.744,20.0,6.46,MW,
909727,1926,2,1,1,17,52,-62.441,11.186,190.0,5.93,MW,bibliog
909728,1926,2,3,11,52,19,171.366,-21.866,35.0,6.08,MW,
909731,1926,2,4,6,44,11,139.872,42.531,15.0,6.02,MW,
909732,1926,2,6,8,49,54,147.388,45.227,15.0,5.93,MW,
909736,1926,2,7,22,42,3,-178.637,50.497,35.0,5.99,MW,
909737,1926,2,8,15,18,1,-88.801,12.292,20.0,7.13,MW,
909743,1926,2,13,9,8,21,177.079,-22.494,35.0,6.35,MW,
909744,1926,2,15,2,59,50,-88.451,12.104,15.0,6.7,MW,
909746,1926,2,15,23,11,44,122.487,24.534,35.0,5.78,MW,
909748,1926,2,26,15,46,40,21.629,37.673,15.0,5.55,MW,
909749,1926,2,26,16,8,28,21.404,37.894,15.0,5.65,MW,
909752,1926,3,1,20,1,59,29.189,37.099,15.0,5.92,MW,
909755,1926,3,4,9,30,57,127.699,4.759,15.0,6.57,MW,
909760,1926,3,8,20,21,37,148.374,42.772,15.0,6.25,MW,
909762,1926,3,11,10,42,5,-72.328,-9.119,15.0,5.96,MW,
909763,1926,3,13,19,35,54,126.708,22.886,15.0,5.89,MW,
909765,1926,3,15,1,30,37,57.248,-35.1,10.0,6.31,MW,
909767,1926,3,16,17,37,28,-172.424,-15.929,15.0,6.21,MW,
909768,1926,3,17,4,36,31,129.715,29.538,35.0,6.1,MW,
909769,1926,3,17,11,53,42,-82.065,11.987,25.0,6.71,MW,
909771,1926,3,18,14,6,15,29.596,36.065,15.0,6.75,MW,
909772,1926,3,18,17,52,49,29.639,36.16,15.0,5.6,MW,
909773,1926,3,19,0,28,27,29.458,35.961,15.0,5.53,MW,
909776,1926,3,19,19,3,35,128.69,-4.178,35.0,5.73,MW,
909779,1926,3,21,12,5,57,57.052,-34.889,10.0,6.07,MW,
909780,1926,3,21,14,19,10,-23.824,-60.943,10.0,6.96,MW,
909782,1926,3,21,22,4,43,29.562,37.318,15.0,5.45,MW,
909783,1926,3,22,16,24,10,69.886,35.263,35.0,5.73,MW,
909784,1926,3,22,18,29,9,150.317,-6.964,15.0,6.28,MW,
909787,1926,3,24,7,4,32,29.521,35.842,15.0,5.73,MW,
909788,1926,3,24,10,55,1,-91.065,14.067,35.0,5.86,MW,
909789,1926,3,24,11,7,28,98.511,52.379,15.0,5.84,MW,
16960008,1926,3,25,13,18,46,145.114,42.691,35.0,5.96,MW,
909794,1926,3,27,10,48,38,157.462,-8.894,15.0,7.1,MW,
909801,1926,4,5,23,29,23,-28.794,38.602,10.0,5.84,MW,
909802,1926,4,6,19,32,30,143.863,41.65,35.0,6.16,MW,
909807,1926,4,8,10,20,33,147.857,-3.585,25.0,6.3,MW,
909808,1926,4,9,10,4,44,128.018,74.177,10.0,5.87,MW,
909809,1926,4,11,6,26,25,70.214,39.199,15.0,5.66,MW,
909810,1926,4,12,8,32,31,161.623,-10.358,15.0,7.32,MW,
909812,1926,4,15,9,27,8,166.405,-7.704,15.0,6.03,MW,
909813,1926,4,16,0,29,27,161.641,-9.814,15.0,6.21,MW,
909820,1926,4,22,23,48,8,144.727,25.477,15.0,5.98,MW,
909821,1926,4,23,1,31,38,56.655,27.366,15.0,5.68,MW,
909823,1926,4,24,8,56,29,-5.947,82.098,10.0,5.7,MW,
909829,1926,5,5,6,21,36,-91.384,2.893,10.0,5.88,MW,
909830,1926,5,7,6,11,25,141.276,31.378,35.0,6.27,MW,
909832,1926,5,9,9,47,37,33.068,-46.802,10.0,6.1,MW,
909833,1926,5,10,8,19,1,96.428,26.561,15.0,5.72,MW,
909834,1926,5,11,11,20,24,-105.08,18.625,15.0,6.04,MW,
909835,1926,5,11,12,1,31,98.596,-4.93,15.0,5.86,MW,
909836,1926,5,12,3,45,35,-72.866,-30.816,15.0,5.77,MW,
909837,1926,5,12,14,53,33,-129.14,45.097,15.0,5.83,MW,
909840,1926,5,17,17,18,5,159.889,-9.562,15.0,5.93,MW,
909841,1926,5,17,21,42,24,-14.929,-13.615,10.0,5.86,MW,
909844,1926,5,19,21,13,56,59.049,26.138,15.0,5.53,MW,
909845,1926,5,20,7,2,18,124.928,5.548,35.0,6.55,MW,
909847,1926,5,22,7,38,28,146.46,41.573,15.0,5.77,MW,
909850,1926,5,26,17,53,39,-88.386,13.351,15.0,5.71,MW,
909851,1926,5,26,18,44,20,-22.666,-56.338,15.0,5.82,MW,
909852,1926,5,26,19,45,0,142.944,41.153,35.0,6.16,MW,
909854,1926,5,29,22,37,33,92.278,14.725,15.0,5.73,MW,
909855,1926,5,31,13,35,52,57.774,-33.919,10.0,6.31,MW,
909857,1926,6,3,4,46,57,167.897,-15.003,25.0,6.42,MW,
909858,1926,6,4,0,12,11,153.285,46.077,15.0,5.88,MW,
909859,1926,6,4,6,51,1,89.616,34.77,15.0,6.23,MW,
909860,1926,6,4,8,3,19,89.415,34.689,15.0,5.72,MW,
909861,1926,6,4,15,7,23,143.872,42.348,35.0,5.97,MW,
909862,1926,6,5,1,20,48,-75.892,-15.078,35.0,5.73,MW,
909864,1926,6,5,19,50,32,-127.879,43.384,15.0,6.16,MW,
909865,1926,6,6,6,49,18,88.851,34.153,15.0,5.44,MW,
909866,1926,6,6,18,20,5,144.872,42.868,35.0,5.83,MW,
909870,1926,6,13,2,3,0,115.704,19.085,15.0,5.84,MW,
909872,1926,6,14,23,32,33,143.303,38.361,15.0,5.86,MW,
909879,1926,6,19,11,22,39,149.048,-6.058,35.0,6.04,MW,
909880,1926,6,20,6,54,15,-27.894,-56.247,35.0,6.4,MW,
909881,1926,6,21,8,49,5,141.752,32.859,15.0,5.93,MW,
909893,1926,6,26,19,46,34,26.935,36.794,15.0,6.97,MW,
909896,1926,6,27,18,1,42,-177.396,-26.771,35.0,6.06,MW,
909897,1926,6,28,3,23,27,101.419,0.059,15.0,6.58,MW,
909898,1926,6,28,6,15,49,100.025,-0.613,35.0,6.4,MW,
909904,1926,6,29,14,26,49,127.13,27.093,15.0,6.79,MW,
909912,1926,7,1,14,9,1,101.305,-3.019,25.0,6.68,MW,
909914,1926,7,1,20,29,36,-82.655,-5.922,15.0,5.95,MW,
909921,1926,7,6,21,20,39,92.638,11.336,35.0,5.51,MW,
909926,1926,7,9,15,5,39,-29.899,38.276,10.0,5.5,MW,
909927,1926,7,10,1,17,7,128.984,-3.65,35.0,5.96,MW,
909928,1926,7,10,10,51,11,126.035,0.585,15.0,6.63,MW,
909930,1926,7,10,23,1,21,141.098,35.678,35.0,5.63,MW,
909941,1926,7,14,22,22,26,-161.839,66.393,15.0,6.07,MW,
909943,1926,7,15,21,47,18,121.061,22.519,15.0,5.91,MW,
909944,1926,7,16,2,4,47,146.539,-6.224,35.0,6.36,MW,
909950,1926,7,22,22,54,19,58.618,-34.691,10.0,6.17,MW,
909952,1926,7,23,5,16,55,126.338,6.166,35.0,6.07,MW,
909953,1926,7,25,4,52,59,144.29,-50.62,10.0,6.23,MW,
909958,1926,7,27,7,23,48,80.826,29.598,15.0,5.73,MW,
909959,1926,7,28,8,52,24,157.422,-8.563,15.0,6.53,MW,
909962,1926,7,31,18,9,56,-35.99,35.551,10.0,5.9,MW,
909963,1926,8,2,5,1,34,123.99,13.438,15.0,6.74,MW,
909964,1926,8,2,12,41,20,123.619,13.567,35.0,6.07,MW,
909965,1926,8,3,3,16,10,-173.64,-21.885,15.0,6.04,MW,
909966,1926,8,3,3,41,38,121.654,21.509,15.0,6.6,MW,
909967,1926,8,3,9,26,8,140.41,35.277,35.0,5.66,MW,
909968,1926,8,3,10,32,7,126.3,-2.707,15.0,6.71,MW,
909969,1926,8,3,19,41,22,97.863,0.368,35.0,5.97,MW,
909993,1926,8,6,5,24,3,86.368,85.608,10.0,5.81,MW,
909995,1926,8,6,6,0,55,127.372,25.886,35.0,6.11,MW,
909996,1926,8,6,7,1,50,127.853,25.724,35.0,6.11,MW,
910003,1926,8,6,12,6,49,122.936,23.958,35.0,6.07,MW,
910004,1926,8,6,13,17,28,101.789,26.55,15.0,5.63,MW,
910009,1926,8,6,15,52,9,124.714,24.216,15.0,6.27,MW,
910012,1926,8,6,20,36,39,78.564,35.406,15.0,5.62,MW,
910016,1926,8,6,22,45,56,78.707,35.383,10.0,6.21,MW,
910020,1926,8,7,2,9,28,126.151,25.906,15.0,6.19,MW,
910022,1926,8,7,6,14,43,140.863,34.648,35.0,5.73,MW,
910024,1926,8,7,9,36,59,126.027,26.573,15.0,5.84,MW,
910040,1926,8,9,3,39,31,-175.404,51.568,35.0,6.32,MW,
910046,1926,8,10,0,25,17,122.662,24.028,35.0,5.94,MW,
910051,1926,8,11,5,47,39,101.293,29.559,15.0,5.74,MW,
910055,1926,8,14,8,36,50,-88.18,-41.326,10.0,5.92,MW,
910056,1926,8,15,2,27,44,158.442,-59.53,10.0,6.05,MW,
910065,1926,8,18,17,5,1,20.701,38.552,15.0,5.63,MW,
910066,1926,8,18,23,58,55,94.282,24.765,35.0,5.59,MW,
910067,1926,8,19,13,51,32,147.331,-4.372,15.0,6.29,MW,
910068,1926,8,20,3,8,41,124.91,22.802,15.0,5.73,MW,
910072,1926,8,25,5,44,45,172.219,-23.098,20.0,7.04,MW,
910073,1926,8,25,7,42,42,172.002,-22.841,20.0,6.54,MW,
910074,1926,8,26,6,41,28,168.938,-20.841,15.0,6.2,MW,
910075,1926,8,26,10,30,1,73.608,39.74,15.0,5.69,MW,
910077,1926,8,30,11,38,5,23.016,36.734,50.0,6.27,MW,
910078,1926,8,31,10,40,8,-28.596,37.789,10.0,5.82,MW,
910080,1926,9,2,1,21,51,58.087,-34.423,10.0,6.96,MW,
910083,1926,9,4,15,37,1,144.045,42.506,35.0,6.46,MW,
910084,1926,9,6,0,16,26,-74.572,-34.669,15.0,6.31,MW,
910085,1926,9,6,0,49,57,-73.836,-34.339,15.0,5.83,MW,
910088,1926,9,6,8,7,21,-174.471,-22.773,15.0,5.92,MW,
910089,1926,9,6,15,9,58,165.67,-12.036,15.0,6.16,MW,
910090,1926,9,7,12,23,3,145.659,-5.42,35.0,6.65,MW,
910092,1926,9,9,1,33,10,126.326,26.069,15.0,5.84,MW,
910099,1926,9,10,8,26,53,-79.209,-44.684,10.0,5.89,MW,
910100,1926,9,10,10,34,28,110.63,-9.169,35.0,7.1,MW,
910102,1926,9,11,12,27,35,110.35,-9.635,35.0,6.02,MW,
910104,1926,9,12,15,43,48,121.387,22.939,15.0,6.53,MW,
910105,1926,9,15,11,29,54,140.397,-4.506,35.0,6.04,MW,
910106,1926,9,15,11,55,23,141.371,-3.277,35.0,6.13,MW,
910107,1926,9,16,17,59,12,159.465,-9.531,15.0,7.09,MW,
910108,1926,9,17,1,45,51,158.514,-9.806,15.0,6.01,MW,
910109,1926,9,17,2,54,10,155.322,-9.933,15.0,6.31,MW,
910112,1926,9,17,23,14,40,-126.266,47.982,10.0,6.02,MW,
910113,1926,9,19,1,3,55,21.862,35.924,15.0,6.02,MW,
910119,1926,9,22,21,9,20,-130.059,50.432,15.0,5.79,MW,
910120,1926,9,23,15,11,21,-28.002,44.673,10.0,5.56,MW,
910121,1926,9,23,18,31,59,96.347,2.619,35.0,5.77,MW,
910126,1926,9,28,15,55,14,120.939,-8.093,15.0,5.83,MW,
910129,1926,9,29,3,58,59,143.257,2.765,15.0,5.77,MW,
910133,1926,9,30,4,16,46,-33.795,15.858,10.0,5.67,MW,
910135,1926,10,1,9,8,11,-102.962,10.77,15.0,6.01,MW,
910136,1926,10,1,22,13,29,158.72,-10.267,20.0,6.05,MW,
910138,1926,10,3,8,26,38,143.045,37.727,25.0,6.27,MW,
910139,1926,10,3,19,38,3,159.493,-50.291,10.0,7.47,MW,
910141,1926,10,7,0,49,12,169.334,-21.278,35.0,5.59,MW,
910142,1926,10,8,19,59,24,-32.893,58.279,10.0,5.44,MW,
910145,1926,10,11,0,9,0,-176.179,-17.951,15.0,6.06,MW,
910146,1926,10,11,6,38,48,-4.085,35.525,15.0,5.83,MW,
910150,1926,10,11,7,26,40,124.271,7.644,15.0,5.91,MW,
910159,1926,10,13,6,2,30,-179.957,51.354,45.0,6.73,MW,
910160,1926,10,13,14,17,58,-179.56,51.544,50.0,6.66,MW,
910162,1926,10,13,19,8,18,-175.295,51.524,40.0,6.91,MW,
910163,1926,10,14,2,11,15,-175.641,51.193,35.0,6.04,MW,
910167,1926,10,19,0,30,2,137.58,38.698,15.0,5.6,MW,
910171,1926,10,19,20,48,43,-82.243,11.031,15.0,6.01,MW,
910174,1926,10,22,12,35,16,-122.205,36.808,15.0,6.35,MW,
910175,1926,10,22,13,35,29,-122.341,36.924,10.0,6.31,MW,
910178,1926,10,22,16,44,21,43.198,40.849,15.0,5.47,MW,
910181,1926,10,22,19,59,38,43.771,40.942,15.0,5.87,MW,
910183,1926,10,23,1,58,54,19.607,41.008,15.0,5.5,MW,
910185,1926,10,23,14,30,26,92.822,24.366,15.0,5.67,MW,
910189,1926,10,25,15,38,55,-72.729,-33.804,15.0,5.74,MW,
910190,1926,10,26,1,59,17,133.133,-3.1,15.0,5.9,MW,
910191,1926,10,26,3,44,45,139.239,-2.885,35.0,7.56,MW,
910192,1926,10,26,6,11,33,139.256,-2.774,25.0,6.71,MW,
910193,1926,10,26,8,35,15,139.811,-2.437,35.0,6.27,MW,
910194,1926,10,26,14,16,2,139.706,-2.671,35.0,6.33,MW,
910195,1926,10,26,23,43,34,137.73,-3.039,35.0,5.9,MW,
910196,1926,10,27,4,58,45,139.459,-2.626,35.0,6.13,MW,
910197,1926,10,27,9,21,47,141.763,-1.664,35.0,5.64,MW,
910200,1926,10,27,19,57,17,140.26,-3.185,35.0,5.79,MW,
910201,1926,10,28,1,0,38,140.936,-1.976,15.0,6.02,MW,
910203,1926,10,29,0,2,41,142.076,-0.83,35.0,6.3,MW,
910205,1926,10,30,1,38,9,42.207,10.808,15.0,5.67,MW,
16960027,1926,10,30,10,11,35,119.76,15.993,35.0,6.24,MW,
910208,1926,10,30,19,42,2,-128.859,48.96,15.0,6.08,MW,
910209,1926,10,31,11,43,24,43.226,10.358,15.0,6.01,MW,
