eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType 
297344,gcmt,1992,4,26,1,25,16.0,,123.063,2.452,,,,445.0,,5.58,,MW
290090,gcmt,1992,5,5,5,58,19.0,,151.84,-9.778,,,,10.0,,5.38,,MW
290225,gcmt,1992,5,6,8,52,51.0,,125.89,-0.331,,,,48.7,,5.5,,MW
291459,gcmt,1992,5,15,7,5,7.0,,147.597,-6.128,,,,62.7,,7.21,,MW
291687,,1992,5,16,21,30,51.0,,105.36,-6.003,,,,15.0,,5.55,,MW
291862,gcmt,1992,5,17,21,36,1.0,,153.275,-6.397,,,,31.8,,5.85,,MW
292742,gcmt,1992,5,23,0,20,2.0,,141.801,-4.652,,,,101.1,,5.65,,MW
293031,gcmt,1992,5,25,2,51,32.0,,139.754,-4.757,,,,21.6,,5.71,,MW
293309,gcmt,1992,5,27,5,13,40.0,,165.269,-10.982,,,,18.8,,7.0,,MW
285890,gcmt,1992,6,6,1,58,32.0,,134.018,-0.614,,,,30.9,,5.3,,MW
286279,gcmt,1992,6,9,0,31,57.0,,111.035,-8.416,,,,65.0,,6.07,,MW
286427,gcmt,1992,6,10,2,13,47.0,,124.117,1.024,,,,32.2,,5.95,,MW
286732,gcmt,1992,6,12,11,6,32.0,,125.799,2.633,,,,88.4,,5.56,,MW
288308,gcmt,1992,6,23,4,52,38.0,,129.1,-3.486,,,,87.2,,5.76,,MW
289202,gcmt,1992,6,29,0,7,6.0,,161.536,-10.554,,,,56.6,,5.84,,MW
281691,gcmt,1992,7,12,23,41,1.0,,122.0,3.166,,,,618.9,,5.75,,MW
281870,gcmt,1992,7,14,7,3,11.0,,125.407,-4.677,,,,476.0,,6.03,,MW
283819,gcmt,1992,7,24,2,9,22.0,,149.97,-6.906,,,,20.0,,5.79,,MW
284627,gcmt,1992,7,28,17,30,19.0,,127.558,-4.402,,,,303.3,,5.56,,MW
275632,gcmt,1992,8,2,12,3,21.0,,121.703,-7.083,,,,491.3,,6.61,,MW
276671,gcmt,1992,8,9,19,49,45.0,,126.385,4.128,,,,73.7,,6.1,,MW
277289,gcmt,1992,8,13,20,43,2.0,,148.941,-5.953,,,,52.5,,6.04,,MW
277646,gcmt,1992,8,16,10,23,30.0,,146.729,-5.344,,,,225.0,,6.25,,MW
278115,gcmt,1992,8,19,18,15,48.0,,130.436,-50.233,,,,10.0,,5.48,,MW
278921,gcmt,1992,8,25,2,7,13.0,,160.12,-9.944,,,,15.0,,5.82,,MW
271020,gcmt,1992,9,2,5,50,2.0,,112.054,-5.977,,,,623.5,,6.64,,MW
274756,gcmt,1992,9,26,22,15,59.0,,129.115,1.35,,,,24.7,,6.55,,MW
268198,gcmt,1992,10,18,0,58,7.0,,117.005,-10.23,,,,32.8,,5.53,,MW
268333,,1992,10,18,17,42,55.0,,105.555,-6.83,,,,62.7,,5.9,,MW
268949,gcmt,1992,10,21,12,11,15.0,,144.19,-6.872,,,,18.7,,6.14,,MW
269320,gcmt,1992,10,23,13,4,43.0,,152.579,-5.259,,,,32.6,,6.41,,MW
270728,gcmt,1992,10,31,14,34,27.0,,141.324,-2.335,,,,29.7,,6.47,,MW
262007,gcmt,1992,11,11,0,18,50.0,,141.578,-2.867,,,,30.0,,5.78,,MW
262009,,1992,11,11,0,31,27.0,,156.284,-7.402,,,,27.4,,5.73,,MW
263084,gcmt,1992,11,17,6,46,45.0,,130.614,-5.727,,,,70.0,,5.81,,MW
263703,gcmt,1992,11,21,3,4,9.0,,110.374,-8.602,,,,47.3,,5.49,,MW
264362,gcmt,1992,11,24,23,43,3.0,,122.888,0.011,,,,191.3,,5.87,,MW
264400,gcmt,1992,11,25,6,2,27.0,,102.267,-3.961,,,,65.3,,5.58,,MW
264427,gcmt,1992,11,25,10,16,31.0,,128.59,2.589,,,,20.0,,5.87,,MW
257091,gcmt,1992,12,12,5,29,28.0,,121.858,-8.53,,,,28.0,,7.74,,MW
258427,gcmt,1992,12,20,20,52,48.0,,130.389,-6.585,,,,78.6,,7.23,,MW
258852,gcmt,1992,12,24,0,3,28.0,,126.641,2.614,,,,40.0,,5.68,,MW
259484,gcmt,1992,12,27,21,49,6.0,,113.072,-5.988,,,,610.6,,5.93,,MW
259955,gcmt,1992,12,30,6,25,27.0,,159.179,-8.0,,,,50.2,,5.6,,MW
250314,gcmt,1993,1,3,4,23,34.0,,119.699,-1.562,,,,25.0,,5.67,,MW
250384,gcmt,1993,1,3,17,8,15.0,,129.46,-4.068,,,,46.7,,5.78,,MW
250431,gcmt,1993,1,4,1,26,18.0,,128.08,3.339,,,,65.3,,5.88,,MW
253663,,1993,1,19,15,17,17.0,,125.189,-2.089,,,,25.6,,5.56,,MW
253691,gcmt,1993,1,19,23,6,15.0,,126.072,1.25,,,,59.2,,5.86,,MW
253706,gcmt,1993,1,20,2,30,55.0,,97.604,3.116,,,,69.4,,6.11,,MW
253811,gcmt,1993,1,20,17,31,15.0,,128.626,-7.125,,,,20.0,,6.4,,MW
255013,gcmt,1993,1,28,20,51,53.0,,126.732,-3.088,,,,17.3,,5.24,,MW
246908,gcmt,1993,2,8,4,24,49.0,,101.897,-4.823,,,,30.0,,5.7,,MW
247233,gcmt,1993,2,10,10,53,9.0,,105.198,-7.691,,,,40.0,,5.76,,MW
248388,gcmt,1993,2,17,17,46,26.0,,150.59,-6.033,,,,35.0,,5.56,,MW
248871,gcmt,1993,2,21,7,13,21.0,,127.552,-6.646,,,,362.1,,5.64,,MW
241098,gcmt,1993,3,1,1,39,30.0,,138.55,-3.712,,,,94.1,,6.1,,MW
241894,gcmt,1993,3,6,3,5,53.0,,164.183,-10.9,,,,25.0,,7.08,,MW
241984,gcmt,1993,3,6,16,27,0.0,,163.424,-11.051,,,,32.7,,6.63,,MW
244047,,1993,3,20,10,8,12.0,,99.011,-1.595,,,,21.9,,5.8,,MW
237713,gcmt,1993,4,8,12,49,28.0,,120.137,-4.439,,,,15.0,,5.33,,MW
238931,,1993,4,16,20,50,21.0,,135.509,-1.639,,,,18.1,,5.5,,MW
239432,gcmt,1993,4,19,21,1,51.0,,128.131,4.168,,,,30.0,,6.74,,MW
239502,gcmt,1993,4,20,8,11,24.0,,143.992,-54.414,,,,15.0,,5.82,,MW
240366,gcmt,1993,4,25,17,42,51.0,,145.764,-1.949,,,,33.3,,5.49,,MW
232905,gcmt,1993,5,17,16,2,55.0,,152.044,-5.371,,,,20.0,,6.37,,MW
233412,gcmt,1993,5,20,11,8,14.0,,124.891,0.098,,,,45.0,,5.67,,MW
235692,gcmt,1993,5,30,14,12,26.0,,142.626,-3.704,,,,35.0,,5.77,,MW
235857,gcmt,1993,5,30,17,8,56.0,,127.195,1.564,,,,90.4,,6.09,,MW
236099,gcmt,1993,5,30,22,34,1.0,,124.324,-0.511,,,,35.0,,5.69,,MW
226324,gcmt,1993,6,4,11,24,56.0,,123.338,1.194,,,,25.0,,5.39,,MW
227621,gcmt,1993,6,12,7,2,1.0,,148.234,-5.7,,,,160.0,,5.69,,MW
227752,gcmt,1993,6,13,0,39,11.0,,155.541,-6.375,,,,190.3,,5.54,,MW
228089,gcmt,1993,6,15,13,6,36.0,,145.438,-5.004,,,,228.1,,6.12,,MW
228631,gcmt,1993,6,19,10,2,6.0,,137.936,-2.308,,,,27.8,,5.27,,MW
228817,gcmt,1993,6,20,17,26,32.0,,155.787,-6.778,,,,40.0,,5.78,,MW
217955,gcmt,1993,7,3,19,44,0.0,,129.333,-2.89,,,,29.1,,5.4,,MW
219811,gcmt,1993,7,13,8,35,54.0,,145.55,-3.549,,,,15.0,,5.73,,MW
224845,gcmt,1993,7,28,7,5,50.0,,162.403,-10.984,,,,33.2,,5.59,,MW
215338,gcmt,1993,8,20,5,6,55.0,,142.768,-6.051,,,,15.0,,6.15,,MW
215549,gcmt,1993,8,21,8,7,53.0,,96.144,-46.43,,,,10.0,,5.69,,MW
205542,gcmt,1993,9,1,11,48,40.0,,102.543,-4.321,,,,75.2,,5.72,,MW
205562,gcmt,1993,9,1,14,3,21.0,,96.143,3.027,,,,33.9,,6.27,,MW
206138,gcmt,1993,9,4,21,39,38.0,,122.314,-9.43,,,,65.0,,6.18,,MW
206320,gcmt,1993,9,6,3,56,2.0,,153.219,-4.661,,,,55.0,,6.62,,MW
207662,gcmt,1993,9,13,5,22,8.0,,149.905,-6.099,,,,25.0,,5.72,,MW
207790,gcmt,1993,9,13,21,52,5.0,,162.138,-10.389,,,,38.9,,5.32,,MW
209397,gcmt,1993,9,22,12,37,9.0,,154.986,-6.411,,,,60.0,,6.08,,MW
210507,gcmt,1993,9,29,11,16,5.0,,121.635,0.549,,,,100.0,,6.34,,MW
201154,gcmt,1993,10,5,5,9,48.0,,129.003,-6.017,,,,19.3,,6.34,,MW
202346,gcmt,1993,10,13,2,6,1.0,,146.131,-5.901,,,,21.4,,6.87,,MW
202613,gcmt,1993,10,14,12,2,39.0,,139.74,-50.327,,,,20.0,,5.93,,MW
203694,,1993,10,20,16,29,21.0,,142.073,-2.791,,,,28.4,,5.5,,MW
204457,gcmt,1993,10,25,8,39,20.0,,130.18,-7.889,,,,28.1,,5.28,,MW
195992,gcmt,1993,11,1,17,19,23.0,,161.395,-10.097,,,,90.2,,5.59,,MW
196665,gcmt,1993,11,5,22,37,22.0,,148.51,-3.153,,,,15.0,,6.15,,MW
191979,gcmt,1993,12,4,17,21,24.0,,131.254,-3.55,,,,25.3,,5.5,,MW
192484,gcmt,1993,12,7,16,27,27.0,,122.653,0.743,,,,75.1,,5.6,,MW
192716,gcmt,1993,12,9,4,32,21.0,,125.898,0.591,,,,20.0,,6.91,,MW
194231,gcmt,1993,12,20,13,56,18.0,,131.333,-6.702,,,,25.0,,6.22,,MW
194463,gcmt,1993,12,22,10,35,19.0,,132.166,-4.85,,,,35.0,,5.18,,MW
187504,gcmt,1994,1,3,13,24,15.0,,164.478,-49.031,,,,16.9,,6.06,,MW
188036,,1994,1,7,11,5,23.0,,96.451,4.825,,,,167.1,,5.54,,MW
188066,gcmt,1994,1,7,19,23,54.0,,98.534,-0.639,,,,30.9,,5.58,,MW
188983,gcmt,1994,1,15,7,42,28.0,,126.782,1.958,,,,50.1,,5.71,,MW
189715,gcmt,1994,1,19,1,53,37.0,,135.981,-3.244,,,,30.0,,6.72,,MW
190074,gcmt,1994,1,21,2,24,32.0,,127.718,1.052,,,,19.2,,6.95,,MW
184788,gcmt,1994,2,8,21,56,19.0,,140.577,-4.285,,,,92.2,,5.6,,MW
185661,gcmt,1994,2,15,17,7,45.0,,104.23,-4.986,,,,21.1,,6.84,,MW
185959,gcmt,1994,2,18,4,19,10.0,,96.217,-45.288,,,,10.0,,6.25,,MW
180851,gcmt,1994,3,9,12,8,35.0,,155.177,-9.531,,,,34.6,,5.86,,MW
181166,gcmt,1994,3,11,10,4,45.0,,150.576,-6.099,,,,72.9,,5.51,,MW
177049,gcmt,1994,4,9,1,29,3.0,,123.426,-0.406,,,,47.3,,5.37,,MW
178277,gcmt,1994,4,19,5,48,9.0,,123.394,1.245,,,,25.0,,5.23,,MW
179136,gcmt,1994,4,25,22,21,51.0,,113.03,-9.403,,,,51.7,,5.73,,MW
171650,gcmt,1994,5,2,17,14,3.0,,97.577,-1.098,,,,20.0,,6.1,,MW
172838,gcmt,1994,5,11,8,18,17.0,,99.776,-1.909,,,,21.3,,6.42,,MW
174969,gcmt,1994,5,25,16,36,54.0,,138.817,-2.048,,,,26.2,,5.53,,MW
167105,gcmt,1994,6,2,18,17,40.0,,112.997,-10.401,,,,37.4,,7.76,,MW
169408,gcmt,1994,6,15,10,28,51.0,,113.816,-10.201,,,,21.2,,6.06,,MW
162913,gcmt,1994,7,2,9,14,43.0,,130.997,-5.701,,,,83.7,,5.75,,MW
164466,gcmt,1994,7,13,11,45,25.0,,127.777,-7.488,,,,165.0,,6.47,,MW
164593,gcmt,1994,7,14,7,11,0.0,,133.745,-5.417,,,,15.9,,5.13,,MW
164916,gcmt,1994,7,16,18,5,8.0,,125.611,-4.556,,,,463.1,,5.61,,MW
165362,gcmt,1994,7,20,4,53,1.0,,156.878,-7.033,,,,38.2,,5.45,,MW
165653,gcmt,1994,7,22,16,57,51.0,,158.563,-7.755,,,,31.1,,5.95,,MW
158868,gcmt,1994,8,5,3,39,4.0,,101.387,-3.156,,,,45.3,,5.4,,MW
159052,,1994,8,6,11,3,53.0,,151.119,-32.948,,,,10.0,,5.35,,MW
159220,gcmt,1994,8,7,5,52,28.0,,119.936,-10.354,,,,18.5,,5.19,,MW
161208,gcmt,1994,8,21,9,15,49.0,,143.471,-6.547,,,,32.4,,5.11,,MW
162600,gcmt,1994,8,30,19,42,48.0,,124.104,-6.899,,,,600.0,,6.15,,MW
155740,gcmt,1994,9,12,11,30,14.0,,106.42,-8.925,,,,20.0,,5.64,,MW
156766,gcmt,1994,9,19,18,3,26.0,,130.126,-7.74,,,,39.7,,5.2,,MW
157779,gcmt,1994,9,26,21,31,22.0,,127.549,-3.053,,,,35.7,,5.39,,MW
158057,gcmt,1994,9,28,16,39,53.0,,110.242,-5.709,,,,640.0,,6.58,,MW
158080,gcmt,1994,9,28,21,22,11.0,,102.052,-4.747,,,,36.7,,5.47,,MW
145325,gcmt,1994,10,3,16,22,58.0,,134.02,-2.03,,,,35.0,,5.1,,MW
147747,gcmt,1994,10,8,21,44,9.0,,127.917,-1.237,,,,13.3,,6.76,,MW
149942,gcmt,1994,10,15,0,39,28.0,,152.21,-3.742,,,,12.9,,6.08,,MW
151368,gcmt,1994,10,20,5,3,4.0,,146.728,-3.213,,,,25.6,,5.36,,MW
152007,gcmt,1994,10,22,18,43,52.0,,127.74,-0.663,,,,35.6,,5.17,,MW
142901,gcmt,1994,11,20,16,59,7.0,,135.85,-2.087,,,,16.3,,6.31,,MW
142914,gcmt,1994,11,20,18,34,37.0,,97.681,4.263,,,,165.6,,6.0,,MW
143386,gcmt,1994,11,23,5,56,53.0,,160.091,-52.876,,,,11.0,,5.5,,MW
132346,,1994,12,1,11,18,23.0,,128.33,-7.599,,,,162.1,,5.49,,MW
133082,gcmt,1994,12,5,16,20,11.0,,159.915,-8.482,,,,54.0,,5.43,,MW
133504,gcmt,1994,12,7,23,8,38.0,,119.886,-3.026,,,,22.6,,5.3,,MW
133555,gcmt,1994,12,8,8,30,27.0,,120.858,1.965,,,,30.0,,5.65,,MW
134052,gcmt,1994,12,11,2,25,46.0,,104.484,-6.045,,,,41.2,,5.19,,MW
134543,gcmt,1994,12,13,20,27,48.0,,130.499,-3.157,,,,19.7,,5.42,,MW
134619,gcmt,1994,12,14,7,28,54.0,,159.451,-9.531,,,,16.1,,6.1,,MW
134974,gcmt,1994,12,15,23,56,12.0,,139.82,-3.247,,,,115.0,,5.81,,MW
135804,gcmt,1994,12,19,9,22,6.0,,143.404,-54.176,,,,10.0,,5.71,,MW
135996,,1994,12,20,11,8,51.0,,103.754,-6.236,,,,33.8,,5.55,,MW
137720,,1994,12,29,4,33,51.0,,102.409,-5.277,,,,32.2,,5.51,,MW
138227,,1994,12,30,13,7,35.0,,100.286,-47.277,,,,10.0,,5.83,,MW
138358,gcmt,1994,12,30,22,55,26.0,,152.794,-4.154,,,,26.7,,5.42,,MW
125690,gcmt,1995,1,20,0,55,23.0,,162.151,-10.928,,,,23.8,,5.8,,MW
125908,gcmt,1995,1,21,7,30,24.0,,126.841,2.557,,,,46.3,,6.21,,MW
116455,gcmt,1995,2,2,19,50,49.0,,148.847,-6.286,,,,49.7,,5.92,,MW
118014,gcmt,1995,2,8,13,37,12.0,,125.755,-2.034,,,,27.3,,5.01,,MW
118819,gcmt,1995,2,10,22,35,35.0,,165.272,-10.578,,,,30.0,,5.56,,MW
120304,gcmt,1995,2,18,9,21,55.0,,127.446,-1.61,,,,13.5,,5.28,,MW
121654,gcmt,1995,2,26,15,3,44.0,,97.841,1.306,,,,49.6,,5.34,,MW
112685,gcmt,1995,3,6,18,43,42.0,,118.26,2.639,,,,16.8,,6.05,,MW
113494,gcmt,1995,3,12,12,9,44.0,,146.706,-5.299,,,,225.0,,6.0,,MW
113626,gcmt,1995,3,13,10,31,48.0,,134.28,-2.791,,,,10.0,,5.8,,MW
114507,gcmt,1995,3,19,23,53,16.0,,135.043,-4.22,,,,26.6,,6.84,,MW
114580,gcmt,1995,3,20,8,14,52.0,,116.497,-8.018,,,,227.6,,5.74,,MW
108476,gcmt,1995,4,8,22,45,3.0,,127.162,3.278,,,,27.1,,5.62,,MW
109032,gcmt,1995,4,13,4,16,7.0,,124.317,-0.566,,,,14.4,,5.53,,MW
109623,gcmt,1995,4,17,1,14,18.0,,156.747,-8.483,,,,14.4,,5.91,,MW
109777,gcmt,1995,4,18,3,49,39.0,,140.55,-2.068,,,,25.7,,6.05,,MW
110497,gcmt,1995,4,22,10,31,48.0,,162.47,-50.882,,,,10.0,,5.48,,MW
110995,gcmt,1995,4,25,6,15,3.0,,147.423,-5.881,,,,30.0,,6.01,,MW
101953,gcmt,1995,5,4,2,18,51.0,,128.515,1.905,,,,34.0,,6.07,,MW
102249,gcmt,1995,5,5,13,1,40.0,,118.82,-10.039,,,,20.0,,5.65,,MW
102276,gcmt,1995,5,5,17,19,19.0,,110.913,-8.616,,,,65.0,,5.88,,MW
103593,gcmt,1995,5,13,21,0,57.0,,108.852,-5.311,,,,580.0,,5.83,,MW
103774,gcmt,1995,5,14,11,33,20.0,,124.997,-8.363,,,,12.9,,6.86,,MW
104994,gcmt,1995,5,19,21,30,9.0,,120.571,-0.999,,,,30.0,,5.86,,MW
105396,gcmt,1995,5,22,4,2,56.0,,151.625,-9.666,,,,27.8,,6.07,,MW
105819,gcmt,1995,5,24,13,6,12.0,,139.953,-52.191,,,,10.0,,5.48,,MW
97757,gcmt,1995,6,9,4,32,26.0,,131.22,-3.65,,,,33.2,,5.6,,MW
98216,gcmt,1995,6,12,0,16,46.0,,121.183,-2.369,,,,35.0,,5.23,,MW
99131,gcmt,1995,6,17,1,37,12.0,,123.136,-8.301,,,,30.9,,5.54,,MW
100358,gcmt,1995,6,24,6,58,8.0,,153.906,-3.875,,,,390.1,,6.78,,MW
100477,gcmt,1995,6,25,2,10,40.0,,150.528,-3.315,,,,25.0,,6.21,,MW
93617,gcmt,1995,7,13,18,2,57.0,,134.606,-3.316,,,,20.9,,5.17,,MW
94797,gcmt,1995,7,21,13,27,27.0,,137.954,-1.367,,,,28.0,,5.51,,MW
95593,gcmt,1995,7,26,23,42,5.0,,127.638,2.59,,,,70.0,,6.31,,MW
95942,gcmt,1995,7,29,8,1,26.0,,126.722,4.254,,,,43.9,,5.69,,MW
87883,gcmt,1995,8,7,19,44,27.0,,143.832,4.012,,,,16.2,,6.14,,MW
88634,gcmt,1995,8,12,14,0,18.0,,149.086,-3.483,,,,16.6,,5.51,,MW
88851,gcmt,1995,8,14,4,37,19.0,,151.589,-4.824,,,,130.5,,6.7,,MW
89141,gcmt,1995,8,16,10,27,29.0,,154.181,-5.786,,,,25.0,,7.72,,MW
89832,gcmt,1995,8,19,21,28,22.0,,153.771,-4.883,,,,73.1,,5.84,,MW
89886,gcmt,1995,8,20,5,19,58.0,,153.065,-5.587,,,,15.0,,5.48,,MW
90924,gcmt,1995,8,26,17,11,22.0,,122.613,0.583,,,,57.1,,5.24,,MW
90927,gcmt,1995,8,26,17,16,58.0,,121.498,-8.347,,,,25.0,,5.7,,MW
91275,gcmt,1995,8,29,7,25,51.0,,99.346,-48.028,,,,14.2,,6.4,,MW
82414,gcmt,1995,9,1,6,30,38.0,,123.176,0.08,,,,155.7,,5.89,,MW
84014,gcmt,1995,9,13,1,16,5.0,,123.473,0.451,,,,47.5,,5.04,,MW
85331,,1995,9,22,5,39,16.0,,152.106,-6.49,,,,23.3,,5.31,,MW
85450,gcmt,1995,9,22,20,5,40.0,,160.799,-10.104,,,,35.0,,5.57,,MW
85574,gcmt,1995,9,23,16,5,50.0,,103.983,-5.599,,,,45.0,,5.97,,MW
85837,gcmt,1995,9,25,9,13,30.0,,130.445,-4.584,,,,53.7,,5.71,,MW
74638,gcmt,1995,10,6,18,9,45.0,,101.499,-1.895,,,,14.5,,6.72,,MW
75216,gcmt,1995,10,8,22,20,51.0,,156.195,-7.413,,,,15.0,,5.67,,MW
76638,gcmt,1995,10,14,4,55,45.0,,121.123,-10.856,,,,26.1,,5.0,,MW
79974,gcmt,1995,10,22,19,54,49.0,,98.675,-6.38,,,,25.0,,5.68,,MW
80890,gcmt,1995,10,25,13,47,14.0,,123.626,-7.078,,,,644.7,,5.58,,MW
66932,gcmt,1995,11,2,22,13,48.0,,130.256,-6.758,,,,114.5,,5.53,,MW
67410,gcmt,1995,11,5,11,49,16.0,,127.068,0.679,,,,35.0,,5.16,,MW
67448,gcmt,1995,11,5,16,29,59.0,,103.145,-4.972,,,,40.0,,6.32,,MW
67946,gcmt,1995,11,8,16,1,22.0,,121.618,1.241,,,,28.0,,5.95,,MW
68406,gcmt,1995,11,11,10,9,37.0,,151.709,-3.889,,,,23.3,,5.3,,MW
68685,gcmt,1995,11,13,2,17,53.0,,126.706,3.598,,,,40.3,,6.23,,MW
68895,gcmt,1995,11,14,4,1,48.0,,150.798,-6.157,,,,36.1,,5.47,,MW
70487,gcmt,1995,11,22,13,27,55.0,,95.969,3.13,,,,28.0,,5.78,,MW
71322,gcmt,1995,11,25,3,17,54.0,,117.532,-49.704,,,,11.2,,5.47,,MW
61673,gcmt,1995,12,5,14,54,46.0,,127.308,1.653,,,,99.0,,5.77,,MW
64559,gcmt,1995,12,19,23,28,14.0,,140.155,-3.698,,,,67.7,,6.45,,MW
65409,gcmt,1995,12,25,4,43,26.0,,129.281,-6.789,,,,147.9,,7.05,,MW
939295,gcmt,1996,1,1,8,5,13.0,,119.963,0.741,,,,33.5,,7.87,,MW
941562,gcmt,1996,1,10,22,36,3.0,,133.512,-6.184,,,,30.0,,5.88,,MW
941610,gcmt,1996,1,11,3,51,35.0,,158.88,-8.38,,,,98.2,,5.83,,MW
941912,gcmt,1996,1,12,19,38,21.0,,130.237,-5.898,,,,28.0,,5.88,,MW
942733,gcmt,1996,1,17,10,6,47.0,,140.021,-4.398,,,,99.4,,6.07,,MW
943486,gcmt,1996,1,22,8,59,54.0,,141.643,-2.96,,,,22.6,,5.53,,MW
944264,gcmt,1996,1,27,6,1,44.0,,127.353,-3.181,,,,40.0,,5.26,,MW
946303,,1996,2,7,21,27,48.0,,122.442,3.714,,,,615.0,,5.74,,MW
947006,gcmt,1996,2,12,9,8,9.0,,118.705,-11.013,,,,11.7,,6.05,,MW
947787,gcmt,1996,2,17,5,59,30.0,,136.941,-0.946,,,,20.0,,8.19,,MW
947942,,1996,2,17,10,18,4.0,,125.145,-6.984,,,,549.6,,6.02,,MW
948047,gcmt,1996,2,17,14,21,24.0,,135.851,-0.512,,,,22.1,,6.49,,MW
950610,gcmt,1996,2,28,9,44,11.0,,126.053,1.796,,,,110.0,,6.4,,MW
951511,gcmt,1996,3,4,15,59,7.0,,125.151,2.811,,,,155.0,,5.88,,MW
951922,gcmt,1996,3,7,9,32,49.0,,124.734,-2.006,,,,35.2,,5.44,,MW
952244,gcmt,1996,3,9,15,19,33.0,,153.049,-5.113,,,,20.0,,5.56,,MW
956331,gcmt,1996,3,31,10,35,11.0,,127.039,-3.913,,,,36.2,,5.25,,MW
956431,gcmt,1996,3,31,23,41,42.0,,165.752,-11.212,,,,19.2,,5.96,,MW
956757,gcmt,1996,4,2,18,50,37.0,,126.201,3.04,,,,32.8,,5.89,,MW
960165,gcmt,1996,4,22,4,42,5.0,,164.286,-10.743,,,,15.0,,5.5,,MW
961438,gcmt,1996,4,29,14,40,41.0,,155.021,-6.525,,,,35.0,,7.19,,MW
961996,gcmt,1996,5,2,13,34,29.0,,154.931,-4.49,,,,493.7,,6.61,,MW
962971,gcmt,1996,5,7,8,44,37.0,,126.551,1.579,,,,32.6,,6.02,,MW
963023,gcmt,1996,5,7,13,43,0.0,,142.965,-3.469,,,,36.8,,5.42,,MW
967352,,1996,6,3,10,50,14.0,,157.448,-9.326,,,,30.0,,6.13,,MW
970331,gcmt,1996,6,17,11,22,20.0,,122.616,-7.161,,,,592.0,,7.85,,MW
976146,gcmt,1996,7,20,14,55,55.0,,165.504,-10.562,,,,41.8,,5.22,,MW
977771,gcmt,1996,7,28,23,41,19.0,,152.685,-2.581,,,,30.5,,5.34,,MW
978536,gcmt,1996,8,2,12,55,31.0,,161.539,-10.729,,,,35.0,,6.91,,MW
978808,gcmt,1996,8,4,6,48,34.0,,128.781,-7.811,,,,34.7,,5.11,,MW
979847,gcmt,1996,8,10,0,20,50.0,,151.265,-3.819,,,,30.0,,5.68,,MW
980418,gcmt,1996,8,12,17,0,29.0,,125.078,-0.108,,,,47.4,,6.0,,MW
980478,,1996,8,13,4,30,13.0,,143.388,-30.053,,,,10.0,,5.23,,MW
986162,gcmt,1996,9,13,3,41,9.0,,165.978,-10.65,,,,157.7,,5.46,,MW
986634,gcmt,1996,9,16,5,47,34.0,,146.589,-3.383,,,,35.0,,5.91,,MW
986752,gcmt,1996,9,16,23,4,37.0,,143.868,-3.396,,,,15.0,,5.19,,MW
987429,gcmt,1996,9,21,1,23,35.0,,146.344,-6.176,,,,10.0,,5.76,,MW
988222,gcmt,1996,9,25,21,16,9.0,,108.641,-9.292,,,,20.0,,5.6,,MW
988804,gcmt,1996,9,29,9,0,45.0,,126.461,0.902,,,,33.0,,5.32,,MW
989586,gcmt,1996,10,4,8,3,9.0,,120.668,1.194,,,,30.0,,5.59,,MW
990157,gcmt,1996,10,8,1,36,57.0,,95.769,-45.743,,,,15.0,,5.94,,MW
990747,gcmt,1996,10,10,15,21,5.0,,97.9,3.501,,,,25.0,,6.23,,MW
990978,gcmt,1996,10,11,17,7,8.0,,145.093,-3.531,,,,15.0,,5.22,,MW
991544,gcmt,1996,10,14,23,26,22.0,,155.534,-7.111,,,,25.0,,6.76,,MW
992336,gcmt,1996,10,18,11,19,19.0,,126.312,0.379,,,,40.0,,5.74,,MW
994852,gcmt,1996,11,1,3,32,36.0,,149.74,-1.257,,,,35.0,,5.88,,MW
995026,gcmt,1996,11,2,0,8,52.0,,117.354,-7.575,,,,305.0,,5.76,,MW
995796,gcmt,1996,11,6,17,4,36.0,,107.008,-7.721,,,,41.3,,5.34,,MW
1000866,gcmt,1996,12,9,3,54,15.0,,107.485,-7.894,,,,28.0,,6.03,,MW
1001557,gcmt,1996,12,13,9,55,59.0,,104.012,-6.159,,,,40.5,,5.51,,MW
1004180,gcmt,1996,12,30,19,41,52.0,,128.181,-4.032,,,,25.0,,6.01,,MW
1004508,gcmt,1997,1,1,22,32,33.0,,123.924,-0.094,,,,110.0,,5.79,,MW
1005273,gcmt,1997,1,7,7,42,20.0,,128.158,-3.37,,,,40.3,,5.05,,MW
1006815,gcmt,1997,1,17,11,20,23.0,,123.506,-8.761,,,,112.1,,6.14,,MW
1007008,gcmt,1997,1,18,8,4,10.0,,126.364,4.02,,,,29.8,,5.31,,MW
1008121,gcmt,1997,1,25,5,10,5.0,,127.687,-3.925,,,,28.1,,5.06,,MW
1010210,gcmt,1997,2,8,12,39,44.0,,97.969,1.634,,,,42.3,,5.17,,MW
1010574,gcmt,1997,2,10,19,25,27.0,,119.396,-9.618,,,,30.7,,5.9,,MW
1012908,gcmt,1997,2,26,18,27,13.0,,99.935,-47.588,,,,15.0,,6.0,,MW
1014091,gcmt,1997,3,3,18,6,40.0,,117.58,-7.978,,,,28.5,,5.1,,MW
1014136,,1997,3,3,22,33,45.0,,156.515,-6.389,,,,47.2,,5.63,,MW
1014432,,1997,3,5,6,15,19.0,,138.911,-33.722,,,,10.0,,5.15,,MW
